transaction_id,amount,transaction_type,location,time_of_day,is_fraud
3312,657.0727552368863,online,UK,afternoon,0
3313,709.0568895739251,online,CA,night,0
3314,9.355318194980242,online,US,night,0
3315,218.44973218095552,in-person,IN,afternoon,0
3316,662.0226041114566,online,UK,evening,0
3317,484.50537881156737,online,US,morning,0
3318,6.3081621926776,online,IN,evening,0
3319,804.6901477893905,online,UK,night,0
3320,773.036763717047,in-person,UK,evening,0
3321,548.870743830569,in-person,UK,night,0
3322,67.39686245049585,online,UK,evening,1
3323,766.748534483052,online,CA,afternoon,0
3324,584.1298741436326,in-person,CA,night,0
3325,782.1780171808012,online,CA,morning,1
3326,751.9952454034445,in-person,UK,morning,0
3327,803.1990698858793,online,CA,afternoon,0
3328,518.4900583382203,in-person,IN,evening,0
3329,141.18419367532147,online,UK,afternoon,0
3330,671.486315906309,in-person,IN,afternoon,0
3331,620.8533112669186,in-person,IN,morning,0
3332,742.5109340118881,in-person,CA,morning,0
3333,170.71112504468456,online,UK,night,0
3334,195.78022470038894,in-person,CA,night,0
3335,890.5191077021092,in-person,CA,night,0
3336,750.2278206536188,online,CA,afternoon,0
3337,908.3202602116226,online,UK,afternoon,0
3338,758.9566058427567,online,UK,night,0
3339,597.5581506843116,online,CA,morning,0
3340,654.4786042908457,in-person,IN,morning,0
3341,889.23879601607,online,IN,evening,0
3342,579.2279477574286,online,UK,night,0
3343,632.758933004059,online,US,afternoon,0
3344,157.320239287597,online,CA,evening,0
3345,474.4472988959866,online,CA,evening,0
3346,716.6807148461409,online,US,evening,0
3347,271.6717556180491,online,UK,night,0
3348,203.05192634401038,in-person,IN,night,0
3349,314.51298141619117,in-person,UK,night,0
3350,242.25912736484062,in-person,IN,morning,0
3351,215.69772439935946,in-person,IN,evening,0
3352,425.4259920252189,in-person,UK,morning,0
3353,907.9306753696505,online,CA,night,0
3354,507.55258709197955,online,CA,morning,0
3355,188.73246043450771,online,CA,morning,0
3356,77.8946977114932,online,IN,afternoon,0
3357,696.4599889927873,in-person,CA,night,0
3358,383.4159656719514,in-person,IN,evening,0
3359,822.0091156387739,online,CA,night,0
3360,659.8512578721294,online,UK,morning,1
3361,796.4452090908271,in-person,US,night,0
3362,272.6740933790303,in-person,IN,night,0
3363,692.6665635385971,in-person,UK,afternoon,1
3364,264.79792270902504,online,IN,afternoon,0
3365,939.1294109708413,online,IN,night,0
3366,636.737907251841,in-person,UK,afternoon,0
3367,325.18728837516676,in-person,CA,morning,0
3368,270.2423504299804,online,IN,morning,0
3369,191.73565848657185,online,US,morning,0
3370,694.946317934834,online,US,afternoon,0
3371,219.49689738492938,online,UK,night,0
3372,595.7079626615616,in-person,US,morning,0
3373,265.370391898432,in-person,UK,evening,0
3374,662.3069758490747,in-person,UK,morning,0
3375,815.1247888119987,online,IN,night,0
3376,778.2472179015085,online,UK,morning,0
3377,761.0904795998509,online,UK,evening,1
3378,188.5346832865598,in-person,CA,morning,0
3379,89.29656203753419,in-person,IN,morning,0
3380,699.2498796588982,in-person,US,night,1
3381,368.97886658055694,online,CA,morning,1
3382,432.91388017694396,online,CA,morning,0
3383,32.11794370059767,in-person,IN,afternoon,0
3384,260.31687282577417,online,IN,night,1
3385,34.642727470589556,in-person,CA,night,0
3386,879.3065868286463,in-person,IN,night,0
3387,244.15328653531193,in-person,IN,night,0
3388,557.7798324034351,in-person,UK,morning,0
3389,39.94034134046928,online,IN,evening,0
3390,667.1805439143524,online,UK,evening,0
3391,323.70431840833976,online,CA,afternoon,0
3392,898.0212677707082,online,CA,morning,0
3393,888.2300707451018,online,US,night,0
3394,325.965327743386,online,IN,night,0
3395,901.0599347947774,in-person,CA,evening,0
3396,996.16151582528,online,UK,afternoon,0
3397,825.5902484598241,online,CA,morning,0
3398,845.0264764074738,online,IN,afternoon,1
3399,249.75972737298082,in-person,US,morning,0
3400,577.1256964588986,online,US,afternoon,0
3401,68.18865805340049,in-person,CA,afternoon,0
3402,95.82301888484804,online,US,night,0
3403,998.8937194212573,online,IN,evening,0
3404,327.312610176485,online,IN,night,0
3405,748.4357281367975,in-person,US,evening,0
3406,806.8583879737896,in-person,UK,afternoon,0
3407,858.165247736222,online,US,morning,0
3408,997.6306691047544,online,US,night,0
3409,242.25498877161098,online,CA,morning,0
3410,41.31047603284001,in-person,UK,night,0
3411,411.78032647659137,in-person,US,night,0
3412,130.950589159118,online,CA,night,0
3413,23.40346327289307,in-person,CA,morning,1
3414,361.0664003143446,in-person,CA,night,0
3415,783.9545128241612,in-person,IN,night,0
3416,566.6145105338458,in-person,CA,night,0
3417,313.4652112211437,online,CA,morning,0
3418,654.6876634872269,online,IN,night,0
3419,232.7861621285019,in-person,IN,morning,0
3420,15.36706462601294,in-person,CA,evening,0
3421,764.5890330499909,in-person,US,night,0
3422,624.1193417791451,online,UK,afternoon,0
3423,762.5403218764591,online,IN,evening,0
3424,39.89907867097794,in-person,UK,morning,0
3425,837.2825082028215,in-person,IN,afternoon,0
3426,619.906673836267,in-person,CA,morning,0
3427,563.8319553619275,in-person,IN,morning,0
3428,624.9894340664171,online,CA,night,0
3429,864.5688136214957,online,UK,afternoon,0
3430,587.3495700523481,online,US,morning,0
3431,581.3694295082911,online,CA,evening,0
3432,990.6884779087001,online,UK,night,0
3433,756.9734369014994,online,UK,evening,0
3434,442.8515116456841,in-person,IN,evening,0
3435,707.6896030328948,in-person,CA,night,0
3436,389.8412412200967,online,UK,morning,1
3437,229.6465870210155,online,US,evening,0
3438,597.2550250108717,online,IN,morning,0
3439,928.2539160158375,in-person,IN,morning,0
3440,929.2103804954472,in-person,UK,night,0
3441,342.56337282738485,in-person,CA,evening,0
3442,528.1497887554733,in-person,IN,evening,0
3443,212.42426267129133,online,CA,night,0
3444,995.6354783893846,in-person,UK,morning,0
3445,981.1367899600677,online,UK,morning,0
3446,649.8594207777398,in-person,CA,night,0
3447,804.6096456177959,in-person,US,morning,0
3448,715.3850611224163,in-person,IN,morning,0
3449,593.5650608204287,in-person,UK,evening,0
3450,54.294648991908794,online,US,morning,0
3451,455.3095782101084,online,US,morning,0
3452,675.1115158652432,online,CA,morning,0
3453,677.854082269801,online,CA,morning,0
3454,373.7494958039612,online,CA,night,0
3455,941.7502946713726,online,US,night,0
3456,168.18967520454422,online,IN,night,0
3457,500.859086769345,in-person,CA,morning,0
3458,691.193092574272,online,IN,night,0
3459,697.4386700859175,in-person,CA,afternoon,0
3460,648.9903178120468,online,US,afternoon,0
3461,276.0129252384083,in-person,IN,afternoon,0
3462,157.05036211793535,online,IN,evening,0
3463,636.3043864998841,in-person,US,morning,0
3464,599.7028140232983,online,IN,evening,0
3465,180.17665427895173,online,US,night,0
3466,705.4340064249927,online,US,morning,0
3467,455.71681974192273,online,UK,afternoon,0
3468,668.0928310115498,in-person,CA,morning,1
3469,837.5297126903805,online,UK,evening,0
3470,170.55870014834625,online,US,night,0
3471,20.12572312883984,in-person,US,night,0
3472,779.323483809391,online,IN,evening,0
3473,610.0877277274633,in-person,US,morning,0
3474,699.9399300524996,in-person,US,evening,0
3475,838.3168200136539,online,US,night,0
3476,803.008123889676,online,CA,afternoon,0
3477,960.9592267818958,in-person,UK,night,0
3478,536.3991437732661,online,UK,night,0
3479,489.00713702724545,in-person,CA,morning,0
3480,402.48531269083935,online,CA,afternoon,0
3481,154.53735180136033,online,CA,night,0
3482,573.0346256491404,in-person,UK,afternoon,1
3483,277.7355118016528,online,UK,evening,0
3484,921.3862047007625,online,US,morning,0
3485,583.6076134728205,online,UK,afternoon,0
3486,593.247340327602,in-person,IN,afternoon,0
3487,355.56973621613304,online,UK,morning,0
3488,52.93736262572978,in-person,CA,evening,0
3489,32.71202160761563,online,UK,afternoon,0
3490,423.9118090090443,in-person,US,morning,0
3491,85.48081271914062,online,UK,night,0
3492,607.2401085845989,online,CA,morning,0
3493,881.0920326340178,in-person,IN,night,0
3494,883.0319017022034,online,CA,afternoon,0
3495,659.3863647221002,in-person,IN,afternoon,0
3496,212.0205996414581,online,US,afternoon,0
3497,863.1338345275132,in-person,US,evening,0
3498,886.2073418778949,online,UK,evening,0
3499,197.45693136800574,in-person,US,night,0
3500,737.6886596849066,online,US,morning,0
3501,287.23302937819585,in-person,CA,night,0
3502,802.8376720405768,in-person,CA,morning,0
3503,997.2406620036991,online,UK,afternoon,0
3504,30.99597932406342,in-person,UK,morning,0
3505,897.468499925141,in-person,UK,evening,0
3506,623.0079030650594,online,UK,morning,0
3507,973.4092365456563,online,CA,morning,0
3508,465.5445080089012,online,UK,afternoon,0
3509,847.5405426408024,online,UK,afternoon,0
3510,63.331674529678956,online,US,evening,0
3511,335.94377102821744,online,UK,morning,0
3512,67.94952121345877,in-person,IN,morning,0
3513,975.3677903455915,in-person,US,morning,1
3514,817.1569333645649,in-person,CA,afternoon,0
3515,852.6948738247245,online,IN,evening,0
3516,938.0272662024603,online,UK,morning,0
3517,86.01838263366557,in-person,US,morning,0
3518,386.21199492082,in-person,UK,morning,0
3519,71.96385415495813,online,US,morning,0
3520,211.58230844847859,in-person,UK,evening,0
3521,230.13641126063467,online,IN,evening,0
3522,469.6381038365311,online,CA,evening,0
3523,269.29360528618895,in-person,IN,afternoon,0
3524,101.87712871094334,online,IN,morning,0
3525,168.3235980050136,online,CA,morning,0
3526,148.12828798853883,online,US,morning,0
3527,973.103721114386,online,US,morning,0
3528,759.5332144115552,in-person,CA,night,0
3529,967.7937038042924,online,UK,evening,0
3530,440.30074602140064,online,US,night,0
3531,279.09011318099397,in-person,IN,night,0
3532,798.4949040119775,online,CA,afternoon,0
3533,326.9276641231056,online,IN,afternoon,1
3534,300.08399033164295,in-person,US,morning,0
3535,233.27348621562336,in-person,CA,night,0
3536,130.54929924601112,online,CA,night,0
3537,257.2065979557492,online,US,evening,0
3538,355.9644287254138,in-person,US,night,0
3539,674.3202139375846,online,CA,afternoon,0
3540,63.502277377232126,online,UK,night,0
3541,211.29643272567762,online,CA,afternoon,0
3542,809.2146166513847,in-person,UK,morning,0
3543,147.775001660187,online,IN,afternoon,0
3544,343.30250137599904,in-person,UK,morning,0
3545,864.7942629362819,in-person,UK,evening,0
3546,155.7703858322992,in-person,US,morning,0
3547,83.65409878257171,in-person,CA,night,0
3548,485.0534570849308,online,IN,afternoon,0
3549,303.1170917672579,in-person,CA,morning,0
3550,563.8449561193703,online,UK,morning,0
3551,804.0010855929917,in-person,UK,morning,0
3552,138.01133966459042,in-person,UK,morning,0
3553,581.1183854697307,online,CA,morning,0
3554,506.00325162947405,in-person,UK,morning,0
3555,144.93470722718638,in-person,CA,afternoon,0
3556,624.3744870434534,online,IN,night,0
3557,274.36677744291086,in-person,IN,night,0
3558,488.3464842254685,in-person,CA,morning,0
3559,83.19005195278481,in-person,IN,afternoon,0
3560,460.1244731564094,online,US,morning,0
3561,307.1570045747775,in-person,UK,evening,0
3562,822.558829974169,online,UK,night,0
3563,57.92174827037091,online,UK,morning,0
3564,419.18866764341163,online,US,afternoon,0
3565,458.97299270730656,in-person,UK,night,0
3566,725.2810702228196,in-person,CA,afternoon,1
3567,574.7132875151208,in-person,UK,evening,0
3568,667.5451248569868,in-person,CA,morning,0
3569,777.2722363661044,online,IN,evening,0
3570,862.3407706845305,online,CA,night,0
3571,314.561621225748,in-person,CA,morning,0
3572,538.4846826585391,in-person,CA,night,0
3573,840.2679703607607,online,UK,morning,0
3574,989.4616798340913,in-person,US,afternoon,0
3575,889.6297917327194,in-person,US,night,0
3576,372.09579536175244,in-person,CA,evening,0
3577,195.97135070143176,in-person,UK,evening,0
3578,489.90314486918214,in-person,US,afternoon,0
3579,741.8998103842061,in-person,IN,afternoon,0
3580,493.0765016825443,online,IN,evening,0
3581,483.6976824503548,online,UK,afternoon,0
3582,838.3921906607188,online,IN,morning,0
3583,362.04237528811916,online,IN,evening,0
3584,859.934880136834,in-person,IN,night,0
3585,407.39799615077186,in-person,US,evening,0
3586,328.9048725726611,online,IN,afternoon,0
3587,454.5359212884993,online,CA,morning,0
3588,762.6845117161936,online,CA,night,0
3589,126.87602583613028,online,IN,evening,0
3590,197.22279665614536,online,CA,evening,0
3591,951.4933808374288,in-person,US,night,0
3592,176.31613575397603,in-person,UK,morning,0
3593,568.1595906131236,online,CA,afternoon,0
3594,579.7351521952759,online,IN,afternoon,0
3595,490.13483758819456,in-person,UK,afternoon,0
3596,645.1005033282418,in-person,UK,afternoon,0
3597,230.59689907182081,in-person,IN,night,0
3598,553.1096055089714,online,CA,morning,0
3599,372.8010819916503,in-person,US,morning,0
3600,662.0055923695598,online,CA,evening,0
3601,142.0823198297763,online,CA,evening,0
3602,571.3065394226368,in-person,US,morning,0
3603,186.08508502794038,in-person,UK,evening,0
3604,279.36442005192134,in-person,US,morning,0
3605,219.49109052325963,online,US,night,0
3606,183.6549420889483,in-person,IN,night,1
3607,825.8852406091063,in-person,IN,afternoon,0
3608,286.42186009322944,online,CA,morning,0
3609,927.1966580825849,in-person,IN,night,0
3610,969.9565988198457,in-person,US,morning,0
3611,571.6892094671603,online,US,evening,0
3612,143.85812154306066,online,IN,morning,0
3613,375.1736951362017,online,IN,afternoon,0
3614,797.9345310848659,online,IN,afternoon,0
3615,368.02333796837337,online,US,night,0
3616,87.93020108448596,in-person,UK,evening,0
3617,557.2281260172598,in-person,UK,evening,0
3618,845.2757306445387,online,IN,morning,0
3619,796.1304607563588,in-person,CA,evening,0
3620,175.9480169902229,in-person,CA,afternoon,0
3621,673.0918497980542,online,UK,night,0
3622,221.28375917221146,online,IN,night,0
3623,218.98932701762007,online,US,night,0
3624,874.1977015318799,in-person,CA,evening,0
3625,250.41928378748992,online,CA,evening,0
3626,263.9840991714932,in-person,US,afternoon,0
3627,1.6527373705382553,in-person,US,morning,0
3628,870.7983650913922,in-person,IN,morning,0
3629,792.8022183959256,in-person,US,night,0
3630,627.7016061555873,online,US,night,0
3631,750.5154981749034,in-person,US,evening,0
3632,152.89651885706732,online,UK,night,0
3633,458.86527099298786,in-person,US,afternoon,0
3634,351.8681679614321,online,CA,afternoon,0
3635,94.68274973075947,online,IN,night,0
3636,486.64435472970916,online,IN,night,0
3637,920.8189106922928,in-person,IN,night,0
3638,41.01905993164379,in-person,UK,night,0
3639,292.1694525803001,in-person,CA,night,0
3640,208.33339526949777,online,US,afternoon,0
3641,238.9085070120306,in-person,CA,morning,0
3642,908.5261173274959,in-person,IN,afternoon,0
3643,468.60098518005583,in-person,US,afternoon,0
3644,466.833113526879,online,IN,night,0
3645,760.815066812827,in-person,IN,morning,0
3646,155.33771180092089,in-person,IN,night,0
3647,487.77808874595075,online,CA,afternoon,0
3648,430.5552289069387,online,CA,morning,0
3649,597.3137798561095,online,IN,evening,0
3650,999.5581455471881,online,IN,night,0
3651,769.679445187965,online,US,evening,0
3652,398.46783731440973,online,IN,evening,0
3653,827.7254992217729,in-person,IN,evening,0
3654,171.5376549491677,in-person,IN,evening,0
3655,31.433222622651165,online,IN,morning,0
3656,205.2439240918088,in-person,CA,night,0
3657,341.0711445581454,online,IN,morning,0
3658,511.07017670210035,in-person,UK,night,0
3659,615.5140114006587,online,IN,night,0
3660,910.6951114972073,online,CA,night,0
3661,510.3441555409072,in-person,UK,morning,0
3662,501.77436898110363,in-person,UK,afternoon,0
3663,51.19276681315915,in-person,IN,evening,0
3664,35.876641103567586,in-person,IN,afternoon,0
3665,551.6088019544557,in-person,CA,afternoon,0
3666,438.74043463509616,in-person,UK,afternoon,0
3667,839.3412145853183,in-person,UK,evening,0
3668,161.51890512713334,in-person,CA,afternoon,1
3669,25.946690454932547,online,IN,evening,0
3670,449.58972916219574,in-person,US,evening,0
3671,238.24107819550522,in-person,US,evening,0
3672,50.56475896549861,online,UK,night,0
3673,724.8736885607814,online,UK,night,0
3674,112.48140695729023,online,IN,afternoon,0
3675,608.711180507764,online,US,night,1
3676,281.76870041672225,in-person,UK,evening,0
3677,174.322554304667,in-person,IN,night,0
3678,380.3717713963982,online,US,evening,0
3679,801.6443304467307,online,CA,morning,1
3680,392.70148332766814,in-person,UK,night,0
3681,751.0188795618446,in-person,CA,afternoon,0
3682,126.36081050235154,in-person,US,morning,0
3683,772.9986482454141,in-person,IN,morning,0
3684,237.696391581742,online,IN,night,0
3685,677.7157367589839,in-person,US,night,0
